Timestamp,LastSenior,LastSenior01,CorrespondingCurrent,CorrespondingCurrent01,CorrespondingBest,CorrespondingBest01,CVStatement,CVStatement01,PrimaryResearch,PrimaryResearch01,BasicApplied,BasicApplied01,Interdisciplinary,Inter01,YearssincePhD,PhD01,WhereLive,WhereLive01,CurrentDept,Dept01
4/6/16 8:07,Yes,6,The corresponding author is the person that has taken responsibility for fielding questions about the paper post-publication,1,"The corresponding author should be the person who uploaded the files, managed the revisions and wrote the response to reviewers, and took responsibility for the paper after publication",5,"I have never seen this, but would probably pay attention to it",3,Ecology (primarily computational-based),3,Basic,1,Sometimes,3,0 (current students should choose this),1,North America,5,An EEB deparment (or similar),1
4/6/16 16:28,Yes,6,"The corresponding author uploaded the files, managed the revisions and wrote the response to reviewers, and took responsibility for the paper after publication",5,"The corresponding author should be the person who uploaded the files, managed the revisions and wrote the response to reviewers, and took responsibility for the paper after publication",5,"I have never seen this, but would probably pay attention to it",3,Ecology (primarily computational-based),3,Basic,1,Sometimes,3,0 (current students should choose this),1,North America,5,An EEB deparment (or similar),1
4/11/16 1:19,"Not sure, but probably yes",4,The corresponding author is usually the senior author,4,The corresponding author should be the person that has taken responsibility for fielding questions about the paper post-publication,1,Yes,4,Ecology (primarily computational-based),3,Basic,1,Sometimes,3,0 (current students should choose this),1,North America,5,An EEB deparment (or similar),1
4/6/16 21:26,Yes,6,The corresponding author is the person that has taken responsibility for fielding questions about the paper post-publication,1,"The corresponding author should be the person who uploaded the files, managed the revisions and wrote the response to reviewers, and took responsibility for the paper after publication",5,Yes,4,Ecology (primarily computational-based),3,Basic,1,Sometimes,3,0 (current students should choose this),1,North America,5,An EEB deparment (or similar),1
4/6/16 10:00,Yes,6,"The corresponding author uploaded the files, managed the revisions and wrote the response to reviewers, and took responsibility for the paper after publication",5,"The corresponding author should be the person who uploaded the files, managed the revisions and wrote the response to reviewers, and took responsibility for the paper after publication",5,Yes,4,Ecology (primarily computational-based),3,Basic,1,Sometimes,3,0 (current students should choose this),1,North America,5,An EEB deparment (or similar),1
4/6/16 12:42,"Not sure, but probably no",3,The corresponding author is the person that has taken responsibility for fielding questions about the paper post-publication,1,The corresponding author should be the person that has taken responsibility for fielding questions about the paper post-publication,1,"I have never seen this, but would probably not pay attention to it",2,Ecology (primarily field-based),1,Basic,1,Sometimes,3,0 (current students should choose this),1,North America,5,An EEB deparment (or similar),1
4/13/16 15:30,"It depends, but probably yes",5,The corresponding author is usually the person who uploaded the files (usually the first author),3,"The corresponding author should be the person who uploaded the files, managed the revisions and wrote the response to reviewers, and took responsibility for the paper after publication",5,"I have never seen this, but would probably not pay attention to it",2,Ecology (primarily field-based),1,Basic,1,Sometimes,3,0 (current students should choose this),1,North America,5,An EEB deparment (or similar),1
4/6/16 8:33,Yes,6,"The corresponding author uploaded the files, managed the revisions and wrote the response to reviewers, and took responsibility for the paper after publication",5,"The corresponding author should be the person who uploaded the files, managed the revisions and wrote the response to reviewers, and took responsibility for the paper after publication",5,"I have never seen this, but would probably not pay attention to it",2,Ecology (primarily field-based),1,Basic,1,Sometimes,3,0 (current students should choose this),1,North America,5,An EEB deparment (or similar),1
4/7/16 1:19,"It depends, but probably yes",5,"The corresponding author uploaded the files, managed the revisions and wrote the response to reviewers, and took responsibility for the paper after publication",5,The corresponding author should be the person that has taken responsibility for fielding questions about the paper post-publication,1,"I have never seen this, but would probably pay attention to it",3,Ecology (primarily field-based),1,Basic,1,Sometimes,3,0 (current students should choose this),1,North America,5,An EEB deparment (or similar),1
4/6/16 11:23,"Not sure, but probably yes",4,The corresponding author is the person that has taken responsibility for fielding questions about the paper post-publication,1,"The corresponding author should be the person who uploaded the files, managed the revisions and wrote the response to reviewers, and took responsibility for the paper after publication",5,"I have never seen this, but would probably pay attention to it",3,Ecology (primarily field-based),1,Basic,1,Sometimes,3,0 (current students should choose this),1,North America,5,An EEB deparment (or similar),1
4/6/16 18:48,Yes,6,The corresponding author is the person that has taken responsibility for fielding questions about the paper post-publication,1,"The corresponding author should be the person who uploaded the files, managed the revisions and wrote the response to reviewers, and took responsibility for the paper after publication",5,"I have never seen this, but would probably pay attention to it",3,Ecology (primarily field-based),1,Basic,1,Sometimes,3,0 (current students should choose this),1,North America,5,An EEB deparment (or similar),1
4/9/16 12:23,"It depends, but probably yes",5,"The corresponding author uploaded the files, managed the revisions and wrote the response to reviewers, and took responsibility for the paper after publication",5,"The corresponding author should be the person who uploaded the files, managed the revisions and wrote the response to reviewers, and took responsibility for the paper after publication",5,"I have never seen this, but would probably pay attention to it",3,Ecology (primarily field-based),1,Basic,1,Sometimes,3,0 (current students should choose this),1,North America,5,An EEB deparment (or similar),1
4/6/16 10:08,Yes,6,"The corresponding author uploaded the files, managed the revisions and wrote the response to reviewers, and took responsibility for the paper after publication",5,"The corresponding author should be the person who uploaded the files, managed the revisions and wrote the response to reviewers, and took responsibility for the paper after publication",5,"I have never seen this, but would probably pay attention to it",3,Ecology (primarily field-based),1,Basic,1,Sometimes,3,0 (current students should choose this),1,North America,5,An EEB deparment (or similar),1
4/6/16 11:05,Yes,6,"The corresponding author uploaded the files, managed the revisions and wrote the response to reviewers, and took responsibility for the paper after publication",5,"The corresponding author should be the person who uploaded the files, managed the revisions and wrote the response to reviewers, and took responsibility for the paper after publication",5,"I have never seen this, but would probably pay attention to it",3,Ecology (primarily field-based),1,Basic,1,Sometimes,3,0 (current students should choose this),1,North America,5,An EEB deparment (or similar),1
4/6/16 11:04,"It depends, but probably yes",5,The corresponding author is the person that has taken responsibility for fielding questions about the paper post-publication,1,The corresponding author should be whichever person uploaded the files (usually the first author),3,"I have never seen this, but would probably pay attention to it",3,Ecology (primarily field-based),1,Basic,1,Sometimes,3,0 (current students should choose this),1,North America,5,An EEB deparment (or similar),1
4/6/16 21:07,"It depends, but probably yes",5,The corresponding author is usually the person who uploaded the files (usually the first author),3,The corresponding author should be whichever person uploaded the files (usually the first author),3,"I have never seen this, but would probably pay attention to it",3,Ecology (primarily field-based),1,Basic,1,Sometimes,3,0 (current students should choose this),1,North America,5,An EEB deparment (or similar),1
4/6/16 15:03,"It depends, but probably yes",5,"The corresponding author uploaded the files, managed the revisions and wrote the response to reviewers, and took responsibility for the paper after publication",5,"The corresponding author should be the person who uploaded the files, managed the revisions and wrote the response to reviewers, and took responsibility for the paper after publication",5,No,1,Ecology (primarily field-based),1,Basic,1,Sometimes,3,0 (current students should choose this),1,North America,5,An EEB deparment (or similar),1
4/6/16 17:08,Yes,6,"The corresponding author uploaded the files, managed the revisions and wrote the response to reviewers, and took responsibility for the paper after publication",5,"The corresponding author should be the person who uploaded the files, managed the revisions and wrote the response to reviewers, and took responsibility for the paper after publication",5,Yes,4,Ecology (primarily field-based),1,Basic,1,Sometimes,3,0 (current students should choose this),1,North America,5,An EEB deparment (or similar),1
4/8/16 12:14,Yes,6,"The corresponding author uploaded the files, managed the revisions and wrote the response to reviewers, and took responsibility for the paper after publication",5,The corresponding author should be whichever person uploaded the files (usually the first author),3,Yes,4,Ecology (primarily field-based),1,Basic,1,Sometimes,3,0 (current students should choose this),1,North America,5,An EEB deparment (or similar),1
4/6/16 9:57,Yes,6,"The corresponding author uploaded the files, managed the revisions and wrote the response to reviewers, and took responsibility for the paper after publication",5,"The corresponding author should be the person who uploaded the files, managed the revisions and wrote the response to reviewers, and took responsibility for the paper after publication",5,Yes,4,"Ecology (primarily wet-lab based, including molecular ecology)",2,Basic,1,Sometimes,3,0 (current students should choose this),1,North America,5,An EEB deparment (or similar),1
4/7/16 3:17,No,1,"The corresponding author uploaded the files, managed the revisions and wrote the response to reviewers, and took responsibility for the paper after publication",5,"The corresponding author should be the person who uploaded the files, managed the revisions and wrote the response to reviewers, and took responsibility for the paper after publication",5,"I have never seen this, but would probably not pay attention to it",2,Evolutionary biology (primarily organismal),5,Basic,1,Sometimes,3,0 (current students should choose this),1,North America,5,An EEB deparment (or similar),1
4/11/16 18:11,Yes,6,"The corresponding author uploaded the files, managed the revisions and wrote the response to reviewers, and took responsibility for the paper after publication",5,"The corresponding author should be the person who uploaded the files, managed the revisions and wrote the response to reviewers, and took responsibility for the paper after publication",5,"I have never seen this, but would probably not pay attention to it",2,Evolutionary biology (primarily organismal),5,Basic,1,Sometimes,3,0 (current students should choose this),1,North America,5,An EEB deparment (or similar),1
4/7/16 0:08,"Not sure, but probably yes",4,The corresponding author is usually the person who uploaded the files (usually the first author),3,The corresponding author should be the person that has taken responsibility for fielding questions about the paper post-publication,1,"I have never seen this, but would probably pay attention to it",3,Evolutionary biology (primarily organismal),5,Basic,1,Sometimes,3,0 (current students should choose this),1,North America,5,An EEB deparment (or similar),1
4/6/16 8:43,Yes,6,The corresponding author is usually the senior author,4,The corresponding author should be the person that has taken responsibility for fielding questions about the paper post-publication,1,"I have never seen this, but would probably pay attention to it",3,Evolutionary biology (primarily organismal),5,Basic,1,Sometimes,3,0 (current students should choose this),1,North America,5,An EEB deparment (or similar),1
4/6/16 8:43,No,1,The corresponding author is usually the senior author,4,The corresponding author should be the senior author,4,Yes,4,Evolutionary biology (primarily organismal),5,Basic,1,Never,1,16-20,5,North America,5,An EEB deparment (or similar),1
4/6/16 17:38,No,1,"The corresponding author uploaded the files, managed the revisions and wrote the response to reviewers, and took responsibility for the paper after publication",5,"The corresponding author should be the person who uploaded the files, managed the revisions and wrote the response to reviewers, and took responsibility for the paper after publication",5,"I have never seen this, but would probably not pay attention to it",2,Ecology (primarily field-based),1,Basic,1,Often,4,16-20,5,North America,5,An EEB deparment (or similar),1
4/11/16 17:10,"It depends, but probably yes",5,The corresponding author is usually the person who uploaded the files (usually the first author),3,The corresponding author should be whichever person uploaded the files (usually the first author),3,"I have never seen this, but would probably pay attention to it",3,Ecology (primarily field-based),1,Basic,1,Often,4,16-20,5,North America,5,An EEB deparment (or similar),1
4/6/16 14:46,"Not sure, but probably yes",4,"The corresponding author uploaded the files, managed the revisions and wrote the response to reviewers, and took responsibility for the paper after publication",5,"The corresponding author should be the person who uploaded the files, managed the revisions and wrote the response to reviewers, and took responsibility for the paper after publication",5,"I have never seen this, but would probably pay attention to it",3,Ecology (primarily field-based),1,Basic,1,Sometimes,3,16-20,5,North America,5,An EEB deparment (or similar),1
4/6/16 9:06,Yes,6,"The corresponding author uploaded the files, managed the revisions and wrote the response to reviewers, and took responsibility for the paper after publication",5,The corresponding author should be whichever person uploaded the files (usually the first author),3,Yes,4,Ecology (primarily field-based),1,Basic,1,Sometimes,3,16-20,5,North America,5,An EEB deparment (or similar),1
4/6/16 12:45,"It depends, but probably yes",5,"The corresponding author uploaded the files, managed the revisions and wrote the response to reviewers, and took responsibility for the paper after publication",5,"The corresponding author should be the person who uploaded the files, managed the revisions and wrote the response to reviewers, and took responsibility for the paper after publication",5,"I have never seen this, but would probably pay attention to it",3,"Ecology (primarily wet-lab based, including molecular ecology)",2,Basic,1,Sometimes,3,16-20,5,North America,5,An EEB deparment (or similar),1
4/6/16 20:25,"It depends, but probably yes",5,"The corresponding author uploaded the files, managed the revisions and wrote the response to reviewers, and took responsibility for the paper after publication",5,The corresponding author should be the person that has taken responsibility for fielding questions about the paper post-publication,1,Yes,4,Evolutionary biology (primarily organismal),5,Basic,1,Sometimes,3,16-20,5,North America,5,An EEB deparment (or similar),1
4/6/16 8:42,"It depends, but probably yes",5,The corresponding author is usually the person who uploaded the files (usually the first author),3,The corresponding author should be the person that has taken responsibility for fielding questions about the paper post-publication,1,"I have never seen this, but would probably pay attention to it",3,Ecology (primarily computational-based),3,Basic,1,Often,4,5-Jan,2,South America,6,An EEB deparment (or similar),1
4/6/16 10:36,No,1,"The corresponding author uploaded the files, managed the revisions and wrote the response to reviewers, and took responsibility for the paper after publication",5,"The corresponding author should be the person who uploaded the files, managed the revisions and wrote the response to reviewers, and took responsibility for the paper after publication",5,"I have never seen this, but would probably pay attention to it",3,Ecology (primarily field-based),1,Basic,1,Rarely,2,5-Jan,2,South America,6,An EEB deparment (or similar),1
4/6/16 20:18,"It depends, but probably yes",5,The corresponding author is usually the senior author,4,"The corresponding author should be the person who uploaded the files, managed the revisions and wrote the response to reviewers, and took responsibility for the paper after publication",5,"I have never seen this, but would probably pay attention to it",3,Evolutionary biology (primarily organismal),5,Basic,1,Rarely,2,5-Jan,2,South America,6,An EEB deparment (or similar),1
4/6/16 9:54,"It depends, but probably yes",5,"The corresponding author uploaded the files, managed the revisions and wrote the response to reviewers, and took responsibility for the paper after publication",5,"The corresponding author should be the person who uploaded the files, managed the revisions and wrote the response to reviewers, and took responsibility for the paper after publication",5,Yes,4,Ecology (primarily field-based),1,Basic,1,Sometimes,3,5-Jan,2,South America,6,An EEB deparment (or similar),1
4/12/16 7:33,"Not sure, but probably yes",4,The corresponding author is the person that has taken responsibility for fielding questions about the paper post-publication,1,The corresponding author should be the person with the most stable contact info and/or internet access,2,No,1,Ecology (primarily field-based),1,Basic,1,Rarely,2,15-Nov,4,South America,6,An EEB deparment (or similar),1
4/6/16 19:29,Yes,6,"The corresponding author uploaded the files, managed the revisions and wrote the response to reviewers, and took responsibility for the paper after publication",5,"The corresponding author should be the person who uploaded the files, managed the revisions and wrote the response to reviewers, and took responsibility for the paper after publication",5,"I have never seen this, but would probably pay attention to it",3,Ecology (primarily field-based),1,Basic,1,Rarely,2,16-20,5,South America,6,An EEB deparment (or similar),1
4/6/16 11:23,"It depends, but probably yes",5,"The corresponding author uploaded the files, managed the revisions and wrote the response to reviewers, and took responsibility for the paper after publication",5,"The corresponding author should be the person who uploaded the files, managed the revisions and wrote the response to reviewers, and took responsibility for the paper after publication",5,"I have never seen this, but would probably not pay attention to it",2,Ecology (primarily field-based),1,Applied,2,Rarely,2,I do not have a PhD and am not a current student,7,South America,6,An EEB deparment (or similar),1
4/6/16 14:22,"Not sure, but probably yes",4,"The corresponding author uploaded the files, managed the revisions and wrote the response to reviewers, and took responsibility for the paper after publication",5,The corresponding author should be the senior author,4,No,1,Ecology (primarily computational-based),3,Basic,1,Rarely,2,I do not have a PhD and am not a current student,7,South America,6,An EEB deparment (or similar),1
4/7/16 1:21,No,1,The corresponding author is usually the senior author,4,The corresponding author should be the senior author,4,"I have never seen this, but would probably pay attention to it",3,Ecology (primarily field-based),1,Basic,1,Never,1,5-Jan,2,.,.,An EEB deparment (or similar),1
4/6/16 9:44,Yes,6,The corresponding author is the person that has taken responsibility for fielding questions about the paper post-publication,1,The corresponding author should be the person that has taken responsibility for fielding questions about the paper post-publication,1,"I have never seen this, but would probably pay attention to it",3,Ecology (primarily field-based),1,Basic,1,Often,4,10-Jun,3,North America,5,Anthropology,4
4/6/16 8:15,"It depends, but probably no",2,The corresponding author is usually the person who uploaded the files (usually the first author),3,The corresponding author should be the person that has taken responsibility for fielding questions about the paper post-publication,1,No,1,Biology other than EEB,6,Basic,1,Never,1,0 (current students should choose this),1,North America,5,Anthropology,4
4/6/16 8:21,Yes,6,The corresponding author is usually the person who uploaded the files (usually the first author),3,The corresponding author should be whichever person uploaded the files (usually the first author),3,"I have never seen this, but would probably not pay attention to it",2,Evolutionary biology (primarily organismal),5,Applied,2,Rarely,2,5-Jan,2,Australia,3,Anthropology ,4
4/6/16 8:41,"Not sure, but probably yes",4,"The corresponding author uploaded the files, managed the revisions and wrote the response to reviewers, and took responsibility for the paper after publication",5,"The corresponding author should be the person who uploaded the files, managed the revisions and wrote the response to reviewers, and took responsibility for the paper after publication",5,"I have never seen this, but would probably not pay attention to it",2,Ecology (primarily field-based),1,Basic,1,Often,4,0 (current students should choose this),1,North America,5,Atmospheric and Oceanic Sciences,4
4/6/16 17:54,"Not sure, but probably yes",4,"The corresponding author uploaded the files, managed the revisions and wrote the response to reviewers, and took responsibility for the paper after publication",5,"The corresponding author should be the person who uploaded the files, managed the revisions and wrote the response to reviewers, and took responsibility for the paper after publication",5,Yes,4,Ecology (primarily computational-based),3,Basic,1,Often,4,>20,6,North America,5,bio/math&stats split,4
4/6/16 10:48,"It depends, but probably yes",5,The corresponding author is the person that has taken responsibility for fielding questions about the paper post-publication,1,The corresponding author should be the person that has taken responsibility for fielding questions about the paper post-publication,1,Yes,4,Evolutionary biology (primarily molecular),4,Basic,1,Sometimes,3,10-Jun,3,North America,5,Bioinformatics,4
4/6/16 16:35,"Not sure, but probably yes",4,The corresponding author is usually the person who uploaded the files (usually the first author),3,"The corresponding author should be the person who uploaded the files, managed the revisions and wrote the response to reviewers, and took responsibility for the paper after publication",5,"I have never seen this, but would probably pay attention to it",3,Evolutionary biology (primarily organismal),5,Basic,1,Sometimes,3,5-Jan,2,North America,5,Botany,4
4/8/16 16:56,Yes,6,"The corresponding author uploaded the files, managed the revisions and wrote the response to reviewers, and took responsibility for the paper after publication",5,"The corresponding author should be the person who uploaded the files, managed the revisions and wrote the response to reviewers, and took responsibility for the paper after publication",5,"I have never seen this, but would probably pay attention to it",3,Ecology (primarily field-based),1,Basic,1,Never,1,0 (current students should choose this),1,North America,5,Botany,4
4/6/16 11:27,Yes,6,The corresponding author is usually the person who uploaded the files (usually the first author),3,The corresponding author should be whichever person uploaded the files (usually the first author),3,"I have never seen this, but would probably not pay attention to it",2,Evolutionary biology (primarily molecular),4,Basic,1,Sometimes,3,0 (current students should choose this),1,North America,5,Botany,4
4/17/16 19:29,"It depends, but probably no",2,"The corresponding author uploaded the files, managed the revisions and wrote the response to reviewers, and took responsibility for the paper after publication",5,"The corresponding author should be the person who uploaded the files, managed the revisions and wrote the response to reviewers, and took responsibility for the paper after publication",5,"I have never seen this, but would probably pay attention to it",3,Ecology (primarily field-based),1,Applied,2,Sometimes,3,16-20,5,Australia,3,Broader Science School,4
4/20/16 11:17,"It depends, but probably yes",5,"The corresponding author uploaded the files, managed the revisions and wrote the response to reviewers, and took responsibility for the paper after publication",5,"The corresponding author should be the person who uploaded the files, managed the revisions and wrote the response to reviewers, and took responsibility for the paper after publication",5,"I have never seen this, but would probably pay attention to it",3,Evolutionary biology (primarily organismal),5,Applied,2,Sometimes,3,10-Jun,3,North America,5,Chemistry & Biology,4
4/20/16 9:42,"It depends, but probably no",2,"The corresponding author uploaded the files, managed the revisions and wrote the response to reviewers, and took responsibility for the paper after publication",5,"The corresponding author should be the person who uploaded the files, managed the revisions and wrote the response to reviewers, and took responsibility for the paper after publication",5,"I have never seen this, but would probably pay attention to it",3,Outside biology,7,Basic,1,Often,4,5-Jan,2,North America,5,Civil & Environmental Engineering,4
4/6/16 9:09,Yes,6,"The corresponding author uploaded the files, managed the revisions and wrote the response to reviewers, and took responsibility for the paper after publication",5,"The corresponding author should be the person who uploaded the files, managed the revisions and wrote the response to reviewers, and took responsibility for the paper after publication",5,,.,Evolutionary biology (primarily molecular),4,Applied,2,Sometimes,3,15-Nov,4,Europe,4,Conservation biology,4
4/6/16 14:35,"It depends, but probably no",2,The corresponding author is the person that has taken responsibility for fielding questions about the paper post-publication,1,"The corresponding author should be the person who uploaded the files, managed the revisions and wrote the response to reviewers, and took responsibility for the paper after publication",5,"I have never seen this, but would probably not pay attention to it",2,Ecology (primarily field-based),1,Applied,2,Rarely,2,I do not have a PhD and am not a current student,7,South America,6,conservation NGO,4
4/6/16 12:43,"It depends, but probably no",2,"The corresponding author uploaded the files, managed the revisions and wrote the response to reviewers, and took responsibility for the paper after publication",5,"The corresponding author should be the person who uploaded the files, managed the revisions and wrote the response to reviewers, and took responsibility for the paper after publication",5,"I have never seen this, but would probably pay attention to it",3,Ecology (primarily computational-based),3,Applied,2,Rarely,2,5-Jan,2,North America,5,Consulting firm,4
4/6/16 21:40,"It depends, but probably no",2,"The corresponding author uploaded the files, managed the revisions and wrote the response to reviewers, and took responsibility for the paper after publication",5,"The corresponding author should be the person who uploaded the files, managed the revisions and wrote the response to reviewers, and took responsibility for the paper after publication",5,No,1,"Ecology (primarily wet-lab based, including molecular ecology)",2,Applied,2,Often,4,10-Jun,3,North America,5,Earth & Space Science,4
4/10/16 15:53,"It depends, but probably yes",5,The corresponding author is usually the senior author,4,The corresponding author should be the senior author,4,"I have never seen this, but would probably pay attention to it",3,Evolutionary biology (primarily organismal),5,Basic,1,Sometimes,3,5-Jan,2,North America,5,Earth Science,4
4/6/16 11:35,No,1,The corresponding author is usually the person who uploaded the files (usually the first author),3,"The corresponding author should be the person who uploaded the files, managed the revisions and wrote the response to reviewers, and took responsibility for the paper after publication",5,"I have never seen this, but would probably not pay attention to it",2,Ecology (primarily field-based),1,Applied,2,Often,4,5-Jan,2,North America,5,Earth Sciences,4
4/6/16 7:32,"It depends, but probably yes",5,"The corresponding author uploaded the files, managed the revisions and wrote the response to reviewers, and took responsibility for the paper after publication",5,"The corresponding author should be the person who uploaded the files, managed the revisions and wrote the response to reviewers, and took responsibility for the paper after publication",5,"I have never seen this, but would probably pay attention to it",3,Ecology (primarily field-based),1,Basic,1,Sometimes,3,0 (current students should choose this),1,South America,6,ecology ecosystems and macroecology,4
4/6/16 13:21,"It depends, but probably yes",5,"The corresponding author uploaded the files, managed the revisions and wrote the response to reviewers, and took responsibility for the paper after publication",5,"The corresponding author should be the person who uploaded the files, managed the revisions and wrote the response to reviewers, and took responsibility for the paper after publication",5,"I have never seen this, but would probably pay attention to it",3,"Ecology (primarily wet-lab based, including molecular ecology)",2,Basic,1,Often,4,5-Jan,2,North America,5,Ecosystem science,4
4/6/16 12:36,"It depends, but probably yes",5,"The corresponding author uploaded the files, managed the revisions and wrote the response to reviewers, and took responsibility for the paper after publication",5,"The corresponding author should be the person who uploaded the files, managed the revisions and wrote the response to reviewers, and took responsibility for the paper after publication",5,"I have never seen this, but would probably pay attention to it",3,Ecology (primarily field-based),1,Basic,1,Rarely,2,5-Jan,2,North America,5,Entomology,4
4/6/16 21:48,"Not sure, but probably yes",4,The corresponding author is the person with the most stable contact info and/or internet access,2,"The corresponding author should be the person who uploaded the files, managed the revisions and wrote the response to reviewers, and took responsibility for the paper after publication",5,"I have never seen this, but would probably not pay attention to it",2,Ecology (primarily field-based),1,Applied,2,Sometimes,3,5-Jan,2,North America,5,Entomology,4
4/6/16 10:11,"Not sure, but probably no",3,The corresponding author is usually the senior author,4,"The corresponding author should be the person who uploaded the files, managed the revisions and wrote the response to reviewers, and took responsibility for the paper after publication",5,"I have never seen this, but would probably not pay attention to it",2,Ecology (primarily field-based),1,Basic,1,Rarely,2,0 (current students should choose this),1,North America,5,Entomology,4
4/6/16 15:21,Yes,6,"The corresponding author uploaded the files, managed the revisions and wrote the response to reviewers, and took responsibility for the paper after publication",5,The corresponding author should be the person with the most stable contact info and/or internet access,2,"I have never seen this, but would probably not pay attention to it",2,Ecology (primarily field-based),1,Basic,1,Often,4,>20,6,North America,5,Entomology Department,4
4/6/16 12:09,"It depends, but probably yes",5,The corresponding author is the person that has taken responsibility for fielding questions about the paper post-publication,1,The corresponding author should be the person with the most stable contact info and/or internet access,2,Yes,4,Ecology (primarily field-based),1,Applied,2,Rarely,2,I do not have a PhD and am not a current student,7,North America,5,Entomology Dept,4
4/6/16 12:27,"It depends, but probably yes",5,The corresponding author is the person that has taken responsibility for fielding questions about the paper post-publication,1,"The corresponding author should be the person who uploaded the files, managed the revisions and wrote the response to reviewers, and took responsibility for the paper after publication",5,"I have never seen this, but would probably not pay attention to it",2,"Ecology (primarily wet-lab based, including molecular ecology)",2,Basic,1,Often,4,10-Jun,3,North America,5,Env Sci and Geography,4
4/6/16 7:14,Yes,6,"The corresponding author uploaded the files, managed the revisions and wrote the response to reviewers, and took responsibility for the paper after publication",5,"The corresponding author should be the person who uploaded the files, managed the revisions and wrote the response to reviewers, and took responsibility for the paper after publication",5,"I have never seen this, but would probably pay attention to it",3,Ecology (primarily field-based),1,Basic,1,Often,4,10-Jun,3,Europe,4,Environmental Engineering dept.,4
4/7/16 8:13,Yes,6,The corresponding author is usually the senior author,4,The corresponding author should be the senior author,4,"I have never seen this, but would probably pay attention to it",3,"Ecology (primarily wet-lab based, including molecular ecology)",2,Basic,1,Rarely,2,15-Nov,4,Europe,4,Environmental Research Centre,4
4/11/16 9:48,"It depends, but probably yes",5,The corresponding author is usually the person who uploaded the files (usually the first author),3,"The corresponding author should be the person who uploaded the files, managed the revisions and wrote the response to reviewers, and took responsibility for the paper after publication",5,"I have never seen this, but would probably not pay attention to it",2,Ecology (primarily field-based),1,Basic,1,Rarely,2,0 (current students should choose this),1,North America,5,Environmental Science,4
4/6/16 12:47,"It depends, but probably yes",5,"The corresponding author uploaded the files, managed the revisions and wrote the response to reviewers, and took responsibility for the paper after publication",5,"The corresponding author should be the person who uploaded the files, managed the revisions and wrote the response to reviewers, and took responsibility for the paper after publication",5,Yes,4,Ecology (primarily field-based),1,Applied,2,Often,4,15-Nov,4,North America,5,Environmental Sciences,4
4/6/16 16:39,Yes,6,"The corresponding author uploaded the files, managed the revisions and wrote the response to reviewers, and took responsibility for the paper after publication",5,The corresponding author should be the person that has taken responsibility for fielding questions about the paper post-publication,1,"I have never seen this, but would probably pay attention to it",3,Ecology (primarily field-based),1,Basic,1,Sometimes,3,5-Jan,2,Australia,3,Environmental Sciences ,4
4/8/16 12:34,"It depends, but probably yes",5,"The corresponding author uploaded the files, managed the revisions and wrote the response to reviewers, and took responsibility for the paper after publication",5,"The corresponding author should be the person who uploaded the files, managed the revisions and wrote the response to reviewers, and took responsibility for the paper after publication",5,Yes,4,Ecology (primarily field-based),1,Applied,2,Often,4,0 (current students should choose this),1,North America,5,Environmental Sciences & Engineering Interdisciplinary Dept. (Ecologist in a Comm Lab),4
4/8/16 2:25,Yes,6,The corresponding author is the person that has taken responsibility for fielding questions about the paper post-publication,1,"The corresponding author should be the person who uploaded the files, managed the revisions and wrote the response to reviewers, and took responsibility for the paper after publication",5,"I have never seen this, but would probably not pay attention to it",2,Ecology (primarily computational-based),3,Applied,2,Often,4,5-Jan,2,Europe,4,Environmental sciences dep,4
4/6/16 9:21,Yes,6,"The corresponding author uploaded the files, managed the revisions and wrote the response to reviewers, and took responsibility for the paper after publication",5,"The corresponding author should be the person who uploaded the files, managed the revisions and wrote the response to reviewers, and took responsibility for the paper after publication",5,No,1,Ecology (primarily field-based),1,Basic,1,Often,4,5-Jan,2,North America,5,Environmental studies,4
4/6/16 12:11,"It depends, but probably yes",5,"The corresponding author uploaded the files, managed the revisions and wrote the response to reviewers, and took responsibility for the paper after publication",5,"The corresponding author should be the person who uploaded the files, managed the revisions and wrote the response to reviewers, and took responsibility for the paper after publication",5,"I have never seen this, but would probably pay attention to it",3,Ecology (primarily field-based),1,Applied,2,Sometimes,3,5-Jan,2,North America,5,Environmental studies ,4
4/8/16 11:02,Yes,6,The corresponding author is usually the senior author,4,The corresponding author should be the senior author,4,"I have never seen this, but would probably pay attention to it",3,Ecology (primarily computational-based),3,Applied,2,Always,5,10-Jun,3,North America,5,Epidemiology,4
4/11/16 3:07,Yes,6,The corresponding author is usually the senior author,4,The corresponding author should be the person that has taken responsibility for fielding questions about the paper post-publication,1,"I have never seen this, but would probably not pay attention to it",2,Evolutionary biology (primarily molecular),4,Applied,2,Sometimes,3,5-Jan,2,Europe,4,Epidemiology/medicine,4
4/11/16 12:51,No,1,The corresponding author is the person with the most stable contact info and/or internet access,2,The corresponding author should be the person with the most stable contact info and/or internet access,2,"I have never seen this, but would probably not pay attention to it",2,Evolutionary biology (primarily organismal),5,Basic,1,Sometimes,3,10-Jun,3,North America,5,Federal agency,4
4/12/16 13:08,"Not sure, but probably yes",4,"The corresponding author uploaded the files, managed the revisions and wrote the response to reviewers, and took responsibility for the paper after publication",5,"The corresponding author should be the person who uploaded the files, managed the revisions and wrote the response to reviewers, and took responsibility for the paper after publication",5,"I have never seen this, but would probably pay attention to it",3,Ecology (primarily field-based),1,Applied,2,Rarely,2,5-Jan,2,North America,5,federal facility,4
